b0086ae3-5210-4da3-978e-72f77ad42b89.mirbase21.mirnas.quantification.txt,Primary Tumor
942a8c75-9777-444a-b182-3bb29f178789.mirbase21.mirnas.quantification.txt,Primary Tumor
6aea34ae-5613-41a2-bb4f-c9fde6560a83.mirbase21.mirnas.quantification.txt,Primary Tumor
5b2a68a9-bdf9-451d-85f2-6e1615c369b3.mirbase21.mirnas.quantification.txt,Primary Tumor
e67bb6a0-6132-4106-9b1d-bd0f921342e9.mirbase21.mirnas.quantification.txt,Primary Tumor
7d3f0f92-bdac-42af-ab12-18c0d0584b5b.mirbase21.mirnas.quantification.txt,Primary Tumor
e9cde4ed-1fb5-4e63-a7ec-37e9c30823c1.mirbase21.mirnas.quantification.txt,Primary Tumor
b4853c3e-3278-43ba-ba16-92f06bb38b3c.mirbase21.mirnas.quantification.txt,Primary Tumor
9aa95613-345a-4f00-85cd-17e909715659.mirbase21.mirnas.quantification.txt,Primary Tumor
6bf04d82-beae-4769-813b-83919bbbcda5.mirbase21.mirnas.quantification.txt,Primary Tumor
5e985dc7-77ea-4dd0-afa6-dae65814acd4.mirbase21.mirnas.quantification.txt,Primary Tumor
bb7e4208-00aa-4d3e-ac56-3898cd53cb24.mirbase21.mirnas.quantification.txt,Primary Tumor
9db6ba6d-0b90-49d4-b836-f21605ff5033.mirbase21.mirnas.quantification.txt,Primary Tumor
9b6ad092-646b-4b06-bd10-ca11c0b5ba53.mirbase21.mirnas.quantification.txt,Primary Tumor
c5b75a9d-7881-406f-977c-e8de6ea09037.mirbase21.mirnas.quantification.txt,Primary Tumor
61d18625-c261-4695-a4ad-95699f82a305.mirbase21.mirnas.quantification.txt,Primary Tumor
3fef2828-722e-4ae8-aaa8-e689d3d2017f.mirbase21.mirnas.quantification.txt,Primary Tumor
40a7f752-49ff-410d-afa8-44e7f456caf3.mirbase21.mirnas.quantification.txt,Primary Tumor
c6aa0ae6-80d6-417a-a223-5381cb76445d.mirbase21.mirnas.quantification.txt,Primary Tumor
76cc82f5-b243-45bd-8d55-141ce5eee481.mirbase21.mirnas.quantification.txt,Primary Tumor
2413e0a5-3f2d-4dd8-a018-90993ae4d432.mirbase21.mirnas.quantification.txt,Primary Tumor
93bb0dd2-4551-4d8a-85da-43696289bf62.mirbase21.mirnas.quantification.txt,Primary Tumor
8f7863f1-d3b5-440d-ba65-1f460db28553.mirbase21.mirnas.quantification.txt,Primary Tumor
cd82d0fa-1183-4758-b5fd-e06bc23a6fea.mirbase21.mirnas.quantification.txt,Recurrent Tumor
468eaa97-df50-44bd-ae5f-7725a7182a81.mirbase21.mirnas.quantification.txt,Primary Tumor
fc85a039-1671-40df-84b3-5ec833996524.mirbase21.mirnas.quantification.txt,Primary Tumor
9c4e6c5c-1121-456a-9f25-ff68d2fea476.mirbase21.mirnas.quantification.txt,Primary Tumor
04d249d6-a361-4a23-a73b-393f762e5e01.mirbase21.mirnas.quantification.txt,Primary Tumor
7631e78b-b7bb-46ba-b3b2-9c8c035ae496.mirbase21.mirnas.quantification.txt,Primary Tumor
1190d2cf-0bf0-4361-b48c-cd5bd19bed92.mirbase21.mirnas.quantification.txt,Primary Tumor
eba01b2c-c242-495b-a58b-3b538abe066f.mirbase21.mirnas.quantification.txt,Primary Tumor
8de0aa6f-fcb2-4337-9e03-3a045247ecbe.mirbase21.mirnas.quantification.txt,Primary Tumor
11d5ac64-ba7d-4ac7-99ee-4f6023695a6c.mirbase21.mirnas.quantification.txt,Primary Tumor
6eacf45b-7ae3-40c0-86e5-489f0ea2a4e3.mirbase21.mirnas.quantification.txt,Primary Tumor
7b0b785c-cf1e-4beb-8e3f-696d14e72b11.mirbase21.mirnas.quantification.txt,Primary Tumor
e594c692-850c-4c2f-be34-d5c410ceb232.mirbase21.mirnas.quantification.txt,Primary Tumor
041cbb78-13c8-4735-b7dc-95562cb83662.mirbase21.mirnas.quantification.txt,Primary Tumor
9b3956b0-9160-4063-9791-79f71b41da5e.mirbase21.mirnas.quantification.txt,Primary Tumor
b1a21b12-e1c0-4860-9fee-f15ef7e24288.mirbase21.mirnas.quantification.txt,Primary Tumor
56fcbae1-5e06-40b4-ad9f-75550ac74f21.mirbase21.mirnas.quantification.txt,Primary Tumor
947e0cf5-3ab3-472d-9bae-edf77e459e0c.mirbase21.mirnas.quantification.txt,Primary Tumor
8ceb473b-b6a6-462a-bbde-7d79832e19d1.mirbase21.mirnas.quantification.txt,Primary Tumor
04feb613-180d-4106-93bb-1e82ca10d0e5.mirbase21.mirnas.quantification.txt,Primary Tumor
c7847982-fb24-430b-92c9-5d1e74b0e37f.mirbase21.mirnas.quantification.txt,Primary Tumor
2adf8314-9cf6-4d33-844c-1d21382880ac.mirbase21.mirnas.quantification.txt,Primary Tumor
3af9266c-e483-41c9-b3e8-30a991f6349d.mirbase21.mirnas.quantification.txt,Primary Tumor
d0d7571d-f442-42ea-80f5-6bae530dafc5.mirbase21.mirnas.quantification.txt,Primary Tumor
e15ee621-cc1b-4422-983e-b9cb55516a7c.mirbase21.mirnas.quantification.txt,Primary Tumor
9d1908e6-6c65-499d-9514-59ec4583a2a3.mirbase21.mirnas.quantification.txt,Primary Tumor
8dc4c1b4-3cd9-4efd-9cc8-53c8ceef4ea3.mirbase21.mirnas.quantification.txt,Primary Tumor
7ec4ac92-61b7-48e5-b123-a9d214616d65.mirbase21.mirnas.quantification.txt,Primary Tumor
afbd1bf2-8abc-4dc1-9516-ffbd657a57ba.mirbase21.mirnas.quantification.txt,Primary Tumor
d1aef792-44d3-407f-9a1c-350379b725ce.mirbase21.mirnas.quantification.txt,Primary Tumor
cb4b26f8-5c69-4031-9a94-d5d46f0a887f.mirbase21.mirnas.quantification.txt,Primary Tumor
bf57eea2-3cb4-4570-aeea-e0dcc8902106.mirbase21.mirnas.quantification.txt,Primary Tumor
44f90652-9db0-4e2e-8920-0a89e4499925.mirbase21.mirnas.quantification.txt,Primary Tumor
4845e0aa-135d-43ca-8487-34d5f26af9b7.mirbase21.mirnas.quantification.txt,Primary Tumor
202f4be0-a37e-4412-95cf-a3611c76579d.mirbase21.mirnas.quantification.txt,Primary Tumor
d53cdf3a-4ced-4c40-97ec-b1456d3e0720.mirbase21.mirnas.quantification.txt,Primary Tumor
598fef64-a237-4c71-960e-ef2419dda8ce.mirbase21.mirnas.quantification.txt,Primary Tumor
ef0fb1bc-43e4-4857-a735-6a2b6112a03d.mirbase21.mirnas.quantification.txt,Primary Tumor
2e57df13-71ae-44a0-9325-922b521e973e.mirbase21.mirnas.quantification.txt,Primary Tumor
cf58b350-6805-4af3-8439-3feea7a7a1ba.mirbase21.mirnas.quantification.txt,Primary Tumor
a08531d1-4d38-459e-be4b-42e3466f3d65.mirbase21.mirnas.quantification.txt,Primary Tumor
966adb97-b9c5-47f1-a874-225c7814e224.mirbase21.mirnas.quantification.txt,Primary Tumor
543d7974-e5cd-4351-9a03-fff87c435996.mirbase21.mirnas.quantification.txt,Primary Tumor
12670b11-73ae-440b-9b56-6b22549064b0.mirbase21.mirnas.quantification.txt,Primary Tumor
65af6296-9664-4374-8c6e-f7f457d3f06d.mirbase21.mirnas.quantification.txt,Primary Tumor
861cc7ed-3b58-41dd-b49c-606f6ff7e4cb.mirbase21.mirnas.quantification.txt,Primary Tumor
2d01b160-f063-462d-a7d5-af08765d3cb7.mirbase21.mirnas.quantification.txt,Primary Tumor
8c14cdea-b3c2-4102-8dfa-b08b7a53f3bd.mirbase21.mirnas.quantification.txt,Recurrent Tumor
045141cf-fa00-4825-95fe-8b713fa104af.mirbase21.mirnas.quantification.txt,Primary Tumor
f34281ec-0c1e-42ca-9dce-85d0dac66dee.mirbase21.mirnas.quantification.txt,Primary Tumor
010181e5-78c5-4801-9ba2-8e8e3a63f7a1.mirbase21.mirnas.quantification.txt,Primary Tumor
85e2f2d9-6077-4dab-9b2f-a6f3baeee43e.mirbase21.mirnas.quantification.txt,Primary Tumor
6c362ad1-af41-4092-b439-ac4941c9a86e.mirbase21.mirnas.quantification.txt,Primary Tumor
8d0ac26e-7b37-42c5-93f6-acd57670fd41.mirbase21.mirnas.quantification.txt,Primary Tumor
cb157bf8-7e87-4423-9c47-3a7cc32feeea.mirbase21.mirnas.quantification.txt,Primary Tumor
145e446e-86c6-4b2d-a663-c11df300a8c3.mirbase21.mirnas.quantification.txt,Primary Tumor
113e21ff-6023-46df-aa90-dcc532c668e4.mirbase21.mirnas.quantification.txt,Primary Tumor
4a322a95-91db-4b47-a994-9f242b5b5993.mirbase21.mirnas.quantification.txt,Primary Tumor
03c0d0b1-e4f3-4eaf-8b70-9c26093e0568.mirbase21.mirnas.quantification.txt,Primary Tumor
c7467f26-bb77-4234-8e5e-f71f35081766.mirbase21.mirnas.quantification.txt,Primary Tumor
e7620c6f-3003-4e10-822a-341958cac41f.mirbase21.mirnas.quantification.txt,Primary Tumor
f6d9b08f-fc74-4aad-aa0c-147b94098c4a.mirbase21.mirnas.quantification.txt,Primary Tumor
ac694c95-7834-4d72-a390-ead555219f09.mirbase21.mirnas.quantification.txt,Primary Tumor
91361849-d189-4a6f-8de5-174eb2e57be9.mirbase21.mirnas.quantification.txt,Primary Tumor
a8611f9b-0c9b-45ff-8247-373c3f7b40f6.mirbase21.mirnas.quantification.txt,Primary Tumor
ea0e88f4-3649-40db-bf72-78dffaa05110.mirbase21.mirnas.quantification.txt,Primary Tumor
1149a0c3-0151-4d4c-a313-58aea498f4d4.mirbase21.mirnas.quantification.txt,Primary Tumor
0119150c-be1c-4369-8da9-d02c0612e26b.mirbase21.mirnas.quantification.txt,Primary Tumor
34e671e8-376d-4384-8baa-b92834f9f3db.mirbase21.mirnas.quantification.txt,Primary Tumor
dcd38482-3abc-49ea-8660-cc58982d2b55.mirbase21.mirnas.quantification.txt,Primary Tumor
95e1c312-97c3-4c22-bff4-c5e455206688.mirbase21.mirnas.quantification.txt,Primary Tumor
40c76cd3-68bf-4731-9cce-4cbe0a8d44a8.mirbase21.mirnas.quantification.txt,Primary Tumor
f85a0aca-a8d6-4455-a2f7-ae37a337fda9.mirbase21.mirnas.quantification.txt,Primary Tumor
985978ef-c56a-4cdb-8420-a2d519bf1750.mirbase21.mirnas.quantification.txt,Primary Tumor
9fe7bc7f-5c8e-4f95-83f8-988939b058ad.mirbase21.mirnas.quantification.txt,Primary Tumor
4c9ed1c7-49d6-4104-be17-7bd565a08de4.mirbase21.mirnas.quantification.txt,Primary Tumor
83039e5d-3a4e-4305-bd07-4b872f7770d6.mirbase21.mirnas.quantification.txt,Primary Tumor
5835e439-44fc-4507-8b00-ba352b3582ab.mirbase21.mirnas.quantification.txt,Primary Tumor
fc764601-3a4a-41fa-9239-c3bc5f6b447d.mirbase21.mirnas.quantification.txt,Primary Tumor
614c3d5b-fb38-46b6-ace1-daef839295fd.mirbase21.mirnas.quantification.txt,Primary Tumor
127bf905-7cba-4f80-bdc7-a48f00a8aacf.mirbase21.mirnas.quantification.txt,Primary Tumor
2cc72ddd-cda2-4b9e-ac61-458be1fa5522.mirbase21.mirnas.quantification.txt,Primary Tumor
77069f62-a81a-4efa-9133-f60145d46813.mirbase21.mirnas.quantification.txt,Primary Tumor
e034b19a-af87-4478-9456-812a1a289980.mirbase21.mirnas.quantification.txt,Primary Tumor
120a22fb-f14d-4eed-9f55-902dd8d51394.mirbase21.mirnas.quantification.txt,Primary Tumor
064fe8fa-c359-4bb3-bdec-c65571d6052b.mirbase21.mirnas.quantification.txt,Primary Tumor
0cf4430f-2a8e-4227-b231-4b685aec7be5.mirbase21.mirnas.quantification.txt,Primary Tumor
8722a1dd-e33d-4d25-a8ba-5e5d68a10d11.mirbase21.mirnas.quantification.txt,Primary Tumor
f0a87640-d63d-4e79-9524-95903c66bfa4.mirbase21.mirnas.quantification.txt,Primary Tumor
486f5bed-5d49-4ddd-ac15-fc887ecdfea5.mirbase21.mirnas.quantification.txt,Primary Tumor
d111f7e3-5269-4db9-85e4-5f3e36e3f8ba.mirbase21.mirnas.quantification.txt,Primary Tumor
a5a76dee-1878-4462-8bf4-2ac74c01ff20.mirbase21.mirnas.quantification.txt,Primary Tumor
4f031795-3655-4d40-bae2-3d1aeddc37d2.mirbase21.mirnas.quantification.txt,Primary Tumor
0ab790b0-7898-4e02-98e0-db10a7d6e63e.mirbase21.mirnas.quantification.txt,Primary Tumor
b67abee4-547f-4b4c-b894-05f6ddc6df6c.mirbase21.mirnas.quantification.txt,Recurrent Tumor
7d8e61f4-57ef-4c63-be7f-318f64ffec4c.mirbase21.mirnas.quantification.txt,Primary Tumor
0626f7ce-71b2-4a90-94dc-a74f8061cc9d.mirbase21.mirnas.quantification.txt,Primary Tumor
30d2fb8f-115c-4702-b401-62dedf31a8f7.mirbase21.mirnas.quantification.txt,Primary Tumor
c807eefe-3905-4cf5-94a4-d85f638e687a.mirbase21.mirnas.quantification.txt,Primary Tumor
6a78b15f-dada-4198-86f2-f852399722ad.mirbase21.mirnas.quantification.txt,Primary Tumor
111d6880-bb45-43f3-9890-2d6a06ccf163.mirbase21.mirnas.quantification.txt,Primary Tumor
22d1bbec-e6d5-490f-a266-f9ba02598f89.mirbase21.mirnas.quantification.txt,Primary Tumor
7c0e1f0d-91f1-4687-87f2-8c02c5326fe0.mirbase21.mirnas.quantification.txt,Primary Tumor
68f45d97-8b83-4f67-b6e8-a7d909586f19.mirbase21.mirnas.quantification.txt,Primary Tumor
b24ad4a5-f2f2-41dd-b4d8-37d7922e6a85.mirbase21.mirnas.quantification.txt,Primary Tumor
cebc0d0d-7468-4ac7-bf0a-813239002f2d.mirbase21.mirnas.quantification.txt,Primary Tumor
b19f1e77-c498-455f-ac66-eaaad3a9290c.mirbase21.mirnas.quantification.txt,Primary Tumor
d40967f1-6119-480c-b0fe-8a93799f95c8.mirbase21.mirnas.quantification.txt,Primary Tumor
f866ddae-c54c-482a-a583-cdceaf653c09.mirbase21.mirnas.quantification.txt,Primary Tumor
a547cb65-8afc-4e58-bdaa-52e57b6e1f4d.mirbase21.mirnas.quantification.txt,Recurrent Tumor
a210e23e-679e-405a-a832-58bb94c5577f.mirbase21.mirnas.quantification.txt,Primary Tumor
1540aab3-94fc-4b19-b9fb-35edb8861333.mirbase21.mirnas.quantification.txt,Primary Tumor
5f24a021-d806-465f-b7eb-a1da79ef898f.mirbase21.mirnas.quantification.txt,Primary Tumor
35e8310e-7a94-4279-97ab-f2d6978f36de.mirbase21.mirnas.quantification.txt,Primary Tumor
5e71034c-83cc-4a51-ab61-0359716f7dcf.mirbase21.mirnas.quantification.txt,Primary Tumor
b974c545-b5f0-4222-b594-424af1f439fc.mirbase21.mirnas.quantification.txt,Primary Tumor
c7d0387a-750d-483e-aedc-683accec753c.mirbase21.mirnas.quantification.txt,Primary Tumor
58b7fa42-4a64-4ec7-8f57-08958805f4ce.mirbase21.mirnas.quantification.txt,Primary Tumor
2962349b-915f-48f3-9e02-a424d5e05b8a.mirbase21.mirnas.quantification.txt,Primary Tumor
40a73154-df96-4325-a261-f398216b15f3.mirbase21.mirnas.quantification.txt,Primary Tumor
6fc6735c-5622-4473-9d27-a9efd7eba353.mirbase21.mirnas.quantification.txt,Primary Tumor
5be9098e-11fd-45e1-a0e8-34e16c1235b8.mirbase21.mirnas.quantification.txt,Primary Tumor
a2f2dea4-f399-4801-a322-b94e76768c13.mirbase21.mirnas.quantification.txt,Primary Tumor
57491d88-9bd6-4351-9b25-076174e99a1d.mirbase21.mirnas.quantification.txt,Primary Tumor
e19f8528-11d1-43ff-8c94-6943b7811535.mirbase21.mirnas.quantification.txt,Primary Tumor
e8399385-0763-45a9-a7aa-897f654b8a0d.mirbase21.mirnas.quantification.txt,Primary Tumor
e560fafa-a16a-4f0a-bb1d-43b218bae470.mirbase21.mirnas.quantification.txt,Recurrent Tumor
2b90d452-fc2e-412b-af78-2496f5d2659f.mirbase21.mirnas.quantification.txt,Primary Tumor
a4daaa5f-319c-4c6b-8b3c-0092cd427657.mirbase21.mirnas.quantification.txt,Primary Tumor
509b6966-7448-4053-abb3-d94b062e0019.mirbase21.mirnas.quantification.txt,Primary Tumor
